id_student,code_module,code_presentation,gender,age_band,highest_education,disability,num_of_prev_attempts,studied_credits,final_result,cutoff_dia,imd_band_ord,avg_clicks_por_dia,active_days,unique_activities,click_variance,clicks_2a_metade,ratio_metade,clicks_por_dia_ativo,weighted_score,num_late,dias_antes_prazo_media,score_variance,delta_score,score_por_submissao,target
621433,FFF,2014B,1,0,0,0,0,60,Fail,28,6.0,16.571428571428573,7.0,18.0,467.9591836734694,87.0,2.9,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0
621436,FFF,2014B,1,0,0,0,0,60,Pass,28,3.0,30.0,10.0,41.0,624.4,0.0,0.0,27.272727272727273,9.0,0.0,19.0,0.0,0.0,4.5,0
621441,FFF,2014B,0,1,2,0,0,90,Pass,28,3.0,44.23809523809524,21.0,63.0,1083.1337868480725,448.0,0.9294605809128631,42.22727272727273,10.5,0.0,5.0,0.0,0.0,5.25,0
621464,FFF,2014B,1,0,0,0,0,120,Fail,28,3.0,52.125,8.0,38.0,2284.859375,86.0,0.25903614457831325,46.333333333333336,7.75,1.0,-1.0,0.0,0.0,3.875,0
621475,FFF,2014B,1,0,2,0,0,120,Pass,28,7.0,34.303030303030305,33.0,88.0,1219.483930211203,291.0,0.34560570071258906,33.294117647058826,8.75,0.0,1.0,0.0,0.0,4.375,0
621531,FFF,2014B,1,0,0,0,0,120,Pass,28,6.0,13.9,10.0,12.0,214.09,5.0,0.037037037037037035,12.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0
621580,FFF,2014B,0,0,0,0,0,60,Pass,28,7.0,33.55555555555556,27.0,42.0,2277.5061728395062,315.0,0.5320945945945946,32.357142857142854,9.75,0.0,144.0,126.0,-3.0,2.4375,0
621675,FFF,2014B,1,0,2,0,0,120,Withdrawn,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
621682,FFF,2014B,1,1,2,0,0,60,Fail,28,1.0,6.285714285714286,7.0,16.0,31.918367346938776,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0
621690,FFF,2014B,1,0,0,0,0,60,Fail,28,10.0,30.545454545454547,11.0,25.0,1667.7024793388432,275.0,4.435483870967742,28.0,10.5,0.0,102.0,0.0,0.0,3.5,0
621696,FFF,2014B,1,1,0,0,0,90,Pass,28,5.0,85.83333333333333,42.0,100.0,3255.757936507937,1315.0,0.5739851593190747,83.83720930232558,9.370000000000001,1.0,67.0,96.8888888888889,11.333333333333329,2.3425000000000002,0
621698,FFF,2014B,1,0,2,0,0,60,Fail,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
621722,FFF,2014B,0,0,1,0,0,90,Pass,28,4.0,30.434782608695652,23.0,51.0,910.2457466918713,258.0,0.582392776523702,29.166666666666668,11.25,0.0,0.0,0.0,0.0,5.625,0
621741,FFF,2014B,1,0,2,0,0,60,Fail,28,3.0,7.0,2.0,5.0,16.0,0.0,0.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0
621881,FFF,2014B,1,0,0,0,0,60,Pass,28,4.0,25.88888888888889,18.0,57.0,944.6543209876543,175.0,0.5993150684931506,24.526315789473685,10.5,0.0,1.0,0.0,0.0,5.25,0
621909,FFF,2014B,1,0,0,0,0,120,Withdrawn,33,8.0,18.6,5.0,25.0,149.84,38.0,0.6785714285714286,15.5,0.0,0.0,0.0,0.0,0.0,0.0,1
621952,FFF,2014B,1,0,2,0,0,60,Pass,28,5.0,24.454545454545453,11.0,36.0,609.8842975206611,69.0,0.34328358208955223,22.416666666666668,11.5,0.0,1.0,0.0,0.0,5.75,0
621971,FFF,2014B,0,0,0,0,0,60,Pass,28,0.0,34.7037037037037,27.0,50.0,673.6159122085048,340.0,0.568561872909699,33.464285714285715,9.75,0.0,2.0,0.0,0.0,4.875,0
621990,FFF,2014B,1,0,2,0,0,60,Withdrawn,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
621998,FFF,2014B,1,0,2,0,0,60,Pass,28,8.0,27.1875,16.0,42.0,891.52734375,229.0,1.106280193236715,25.58823529411765,11.0,0.0,1.0,0.0,0.0,5.5,0
622096,FFF,2014B,1,1,2,1,0,60,Distinction,28,10.0,32.333333333333336,9.0,34.0,3350.444444444444,280.0,23.333333333333332,29.1,12.16,1.0,67.33333333333333,682.8888888888888,36.66666666666667,3.04,0
622130,FFF,2014B,0,0,0,0,0,120,Fail,28,0.0,43.375,8.0,27.0,3945.484375,235.0,2.079646017699115,38.55555555555556,0.0,0.0,210.0,0.0,0.0,0.0,0
622218,FFF,2014B,1,0,0,0,0,60,Withdrawn,71,0.0,32.06666666666667,45.0,75.0,3388.3288888888887,403.0,0.3871277617675312,31.369565217391305,10.0,0.0,71.33333333333333,418.6666666666667,-2.0,2.5,1
622278,FFF,2014B,1,0,2,0,0,90,Pass,28,4.0,15.833333333333334,18.0,39.0,272.4722222222222,88.0,0.4444444444444444,15.0,9.5,0.0,1.0,0.0,0.0,4.75,0
622374,FFF,2014B,1,1,1,0,0,60,Distinction,28,7.0,69.1063829787234,47.0,98.0,3348.0950656405607,1073.0,0.4931066176470588,67.66666666666667,22.1,1.0,93.2,10.8,5.0,3.6833333333333336,0
622392,FFF,2014B,1,0,3,0,0,120,Fail,28,0.0,23.47826086956522,23.0,64.0,770.8582230623819,393.0,2.6554054054054053,22.5,10.75,0.0,5.0,0.0,0.0,5.375,0
622430,FFF,2014B,1,0,2,0,0,120,Fail,28,1.0,30.210526315789473,19.0,44.0,921.95567867036,144.0,0.33410672853828305,28.7,7.75,0.0,1.0,0.0,0.0,3.875,0
622442,FFF,2014B,0,0,0,0,0,60,Pass,28,3.0,17.85185185185185,27.0,57.0,425.7558299039781,210.0,0.7692307692307693,17.214285714285715,10.0,0.0,0.0,0.0,0.0,5.0,0
622639,FFF,2014B,0,0,2,0,0,90,Withdrawn,225,3.0,22.09375,64.0,97.0,3215.3349609375,780.0,1.2283464566929134,21.753846153846155,51.75,0.0,51.111111111111114,31.333333333333332,-5.0,5.175,1
622686,FFF,2014B,1,0,2,0,0,60,Distinction,28,6.0,27.79310344827586,29.0,78.0,1198.0951248513672,486.0,1.514018691588785,26.866666666666667,10.25,0.0,1.0,0.0,0.0,5.125,0
622701,FFF,2014B,1,0,0,1,0,90,Pass,28,0.0,17.0,19.0,41.0,346.7368421052632,212.0,1.8928571428571428,16.15,8.75,0.0,1.0,0.0,0.0,4.375,0
622859,FFF,2014B,1,0,2,0,0,60,Pass,28,7.0,22.647058823529413,17.0,44.0,298.8166089965398,122.0,0.4621212121212121,21.38888888888889,10.25,0.0,1.0,0.0,0.0,5.125,0
622899,FFF,2014B,1,1,4,0,0,90,Withdrawn,11,4.0,22.03846153846154,26.0,52.0,624.3446745562129,130.0,0.2927927927927928,21.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,1
622918,FFF,2014B,1,0,2,1,0,60,Withdrawn,127,6.0,28.444444444444443,18.0,29.0,583.246913580247,0.0,0.0,26.94736842105263,8.25,0.0,2.0,0.0,0.0,4.125,1
622935,FFF,2014B,1,0,2,0,0,60,Pass,28,3.0,27.4375,16.0,50.0,489.49609375,286.0,1.8571428571428572,25.823529411764707,11.06,1.0,-0.5,1.0,-1.0,3.686666666666667,0
622976,FFF,2014B,1,0,2,0,0,60,Pass,28,9.0,53.3235294117647,34.0,74.0,2485.336505190312,1021.0,1.2875157629255989,51.8,12.75,1.0,71.66666666666667,43.555555555555564,-4.666666666666671,3.1875,0
623138,FFF,2014B,1,0,2,0,0,60,Fail,28,7.0,6.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
623180,FFF,2014B,1,0,2,0,0,90,Pass,28,7.0,14.142857142857142,7.0,22.0,275.5510204081633,76.0,3.1666666666666665,12.375,9.75,0.0,1.0,0.0,0.0,4.875,0
623263,FFF,2014B,1,0,2,0,0,120,Fail,28,9.0,34.45454545454545,11.0,38.0,2426.7933884297527,86.0,0.2925170068027211,31.583333333333332,7.25,0.0,4.0,0.0,0.0,3.625,0
623314,FFF,2014B,1,1,2,0,0,90,Distinction,28,9.0,41.945945945945944,37.0,70.0,1300.9700511322135,569.0,0.5782520325203252,40.8421052631579,12.5,0.0,9.0,0.0,0.0,6.25,0
623326,FFF,2014B,1,0,0,0,0,60,Withdrawn,22,9.0,12.846153846153847,13.0,31.0,63.66863905325443,39.0,0.3023255813953488,11.928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,1
623352,FFF,2014B,1,0,2,0,0,150,Withdrawn,43,6.0,21.76,25.0,40.0,457.1423999999999,175.0,0.47297297297297297,20.923076923076923,8.5,1.0,-7.0,0.0,0.0,4.25,1
623366,FFF,2014B,1,0,2,0,0,60,Withdrawn,99,4.0,32.869565217391305,23.0,50.0,451.93950850661633,38.0,0.05285118219749652,31.5,18.75,0.0,65.0,11.555555555555555,4.666666666666671,4.6875,1
623419,FFF,2014B,1,0,2,0,0,90,Fail,28,0.0,23.666666666666668,9.0,45.0,655.1111111111111,199.0,13.266666666666667,21.3,8.0,0.0,1.0,0.0,0.0,4.0,0
623433,FFF,2014B,0,0,2,0,0,60,Pass,28,10.0,31.214285714285715,28.0,48.0,1449.6683673469386,449.0,1.0539906103286385,30.137931034482758,10.75,0.0,2.0,0.0,0.0,5.375,0
623438,FFF,2014B,0,1,0,0,0,60,Pass,28,6.0,45.111111111111114,18.0,60.0,2037.8765432098762,342.0,0.7261146496815286,42.73684210526316,10.0,0.0,5.0,0.0,0.0,5.0,0
623456,FFF,2014B,1,0,0,0,0,90,Fail,28,1.0,24.857142857142858,14.0,36.0,612.2653061224489,317.0,9.90625,23.2,11.25,1.0,103.0,49.0,-7.0,3.75,0
623474,FFF,2014B,1,0,2,0,0,60,Fail,28,7.0,15.714285714285714,14.0,35.0,300.77551020408157,58.0,0.3558282208588957,14.666666666666666,11.0,0.0,0.0,0.0,0.0,5.5,0
623496,FFF,2014B,1,0,2,0,0,60,Fail,28,5.0,13.85,20.0,42.0,232.62749999999997,141.0,1.0291970802919708,13.19047619047619,10.75,0.0,0.0,0.0,0.0,5.375,0
623537,FFF,2014B,1,1,1,0,0,60,Pass,28,4.0,28.852941176470587,34.0,55.0,721.4783737024223,422.0,0.7535714285714286,28.02857142857143,11.25,0.0,5.0,0.0,0.0,5.625,0
623542,FFF,2014B,1,0,2,1,0,90,Fail,28,1.0,19.85,20.0,34.0,280.7275,145.0,0.5731225296442688,18.904761904761905,11.75,0.0,2.0,0.0,0.0,5.875,0
623554,FFF,2014B,1,0,2,0,0,60,Fail,28,3.0,27.942857142857143,35.0,59.0,833.1395918367346,402.0,0.6967071057192374,27.166666666666668,9.25,0.0,1.0,0.0,0.0,4.625,0
623568,FFF,2014B,0,0,2,0,0,60,Withdrawn,52,0.0,14.846153846153847,13.0,28.0,396.59171597633133,0.0,0.0,13.785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1
623579,FFF,2014B,1,0,0,0,0,60,Pass,28,4.0,18.181818181818183,11.0,41.0,315.42148760330576,45.0,0.28846153846153844,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0
623687,FFF,2014B,0,0,0,0,0,90,Pass,28,7.0,24.48148148148148,27.0,45.0,477.5089163237312,350.0,1.1217948717948718,23.607142857142858,12.0,0.0,9.0,0.0,0.0,6.0,0
623786,FFF,2014B,1,0,0,0,0,90,Fail,28,4.0,18.0,1.0,10.0,0.0,0.0,0.0,9.0,9.5,0.0,0.0,0.0,0.0,4.75,0
623924,FFF,2014B,1,0,2,0,0,60,Distinction,28,4.0,18.633333333333333,30.0,51.0,357.2322222222222,332.0,1.456140350877193,18.032258064516128,11.75,0.0,1.0,0.0,0.0,5.875,0
623948,FFF,2014B,1,0,1,0,0,60,Pass,28,5.0,95.3529411764706,34.0,69.0,90776.81660899655,391.0,0.13709677419354838,92.62857142857143,10.0,0.0,7.0,0.0,0.0,5.0,0
624014,FFF,2014B,1,0,2,0,0,120,Fail,28,8.0,18.6,20.0,41.0,941.64,16.0,0.04481792717086835,17.714285714285715,11.0,0.0,145.33333333333334,4.222222222222222,2.6666666666666714,2.75,0
624152,FFF,2014B,1,0,2,0,0,120,Fail,28,3.0,14.11111111111111,18.0,39.0,261.09876543209873,126.0,0.9767441860465116,13.368421052631579,11.5,0.0,3.0,0.0,0.0,5.75,0
624178,FFF,2014B,1,0,0,0,0,90,Pass,28,6.0,18.473684210526315,19.0,40.0,413.51246537396116,218.0,1.626865671641791,17.55,8.25,0.0,105.5,42.25,6.5,2.75,0
624187,FFF,2014B,1,0,2,0,0,60,Withdrawn,86,9.0,28.955555555555556,45.0,79.0,689.1535802469136,440.0,0.5092592592592593,28.32608695652174,11.75,0.0,0.5,49.0,-7.0,3.9166666666666665,1
624197,FFF,2014B,0,0,2,0,0,60,Pass,28,9.0,20.28,25.0,54.0,357.9616,253.0,0.9921568627450981,19.5,10.75,0.0,2.0,0.0,0.0,5.375,0
624259,FFF,2014B,1,0,2,0,0,60,Fail,28,1.0,11.0,1.0,5.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0
624344,FFF,2014B,1,0,0,0,0,60,Pass,28,9.0,29.181818181818183,11.0,32.0,543.0578512396695,76.0,0.3089430894308943,26.75,10.75,0.0,1.0,0.0,0.0,5.375,0
624376,FFF,2014B,1,0,0,0,0,60,Withdrawn,44,3.0,51.92307692307692,13.0,41.0,3219.1479289940835,43.0,0.0679304897314376,48.214285714285715,10.5,0.0,104.0,16.0,4.0,3.5,1
624499,FFF,2014B,1,0,2,0,0,90,Fail,28,4.0,35.25,20.0,59.0,1340.4875,285.0,0.6769596199524941,33.57142857142857,10.5,0.0,7.0,0.0,0.0,5.25,0
624556,FFF,2014B,1,0,2,0,0,60,Fail,28,9.0,22.19047619047619,21.0,55.0,831.8684807256237,148.0,0.46394984326018807,21.181818181818183,11.25,0.0,1.0,0.0,0.0,5.625,0
624586,FFF,2014B,1,0,0,0,0,60,Pass,28,9.0,11.545454545454545,11.0,38.0,165.3388429752066,58.0,0.8285714285714286,10.583333333333334,10.5,0.0,0.0,0.0,0.0,5.25,0
624591,FFF,2014B,1,0,1,0,0,120,Pass,28,3.0,15.85,20.0,51.0,1092.9275000000002,292.0,11.23076923076923,15.095238095238095,11.5,1.0,-1.0,289.0,17.0,3.8333333333333335,0
624718,FFF,2014B,1,0,2,0,0,60,Withdrawn,33,8.0,15.0,11.0,31.0,246.9090909090909,23.0,0.16083916083916083,13.75,0.0,0.0,0.0,0.0,0.0,0.0,1
624751,FFF,2014B,1,0,0,0,0,60,Pass,28,7.0,31.27777777777778,18.0,56.0,1052.6450617283951,148.0,0.3557692307692308,29.63157894736842,10.5,0.0,14.0,0.0,0.0,5.25,0
624763,FFF,2014B,0,1,2,0,0,60,Pass,28,4.0,42.16,25.0,58.0,1293.5744,706.0,2.022922636103152,40.53846153846154,10.75,0.0,1.0,0.0,0.0,5.375,0
624772,FFF,2014B,1,0,2,0,0,60,Withdrawn,82,5.0,53.888888888888886,9.0,37.0,4179.6543209876545,0.0,0.0,48.5,9.25,0.0,106.0,0.25,-0.5,3.0833333333333335,1
624773,FFF,2014B,1,0,2,0,0,60,Pass,28,8.0,18.076923076923077,13.0,34.0,612.9940828402367,57.0,0.31843575418994413,16.785714285714285,9.25,0.0,2.0,0.0,0.0,4.625,0
624946,FFF,2014B,1,0,2,0,0,120,Pass,28,0.0,29.307692307692307,13.0,52.0,890.3668639053254,108.0,0.39416058394160586,27.214285714285715,10.25,0.0,2.0,0.0,0.0,5.125,0
624967,FFF,2014B,1,1,0,0,0,60,Withdrawn,81,4.0,41.97560975609756,41.0,74.0,1950.2189173111242,96.0,0.05904059040590406,40.976190476190474,19.5,0.0,105.5,30.75,5.5,3.9,1
624975,FFF,2014B,0,0,0,0,0,60,Withdrawn,117,3.0,18.5,14.0,22.0,759.5357142857143,16.0,0.06557377049180328,17.266666666666666,17.25,0.0,0.0,25.0,-5.0,5.75,1
624981,FFF,2014B,1,0,0,0,0,120,Pass,28,6.0,7.1,10.0,19.0,76.88999999999999,45.0,1.6666666666666667,6.454545454545454,9.0,0.0,4.0,0.0,0.0,4.5,0
625004,FFF,2014B,1,0,2,0,0,60,Fail,28,0.0,21.105263157894736,19.0,45.0,996.1994459833793,40.0,0.11049723756906077,20.05,11.5,0.0,108.0,100.0,-10.0,3.8333333333333335,0
625034,FFF,2014B,1,0,0,0,0,120,Withdrawn,145,4.0,21.050632911392405,79.0,83.0,398.7062970677777,276.0,0.1988472622478386,20.7875,30.0,0.0,0.0,80.88888888888887,-11.333333333333336,7.5,1
625043,FFF,2014B,1,0,1,0,0,60,Withdrawn,10,0.0,120.5,4.0,31.0,8803.25,457.0,17.576923076923077,96.4,0.0,0.0,0.0,0.0,0.0,0.0,1
625073,FFF,2014B,1,0,2,0,0,60,Fail,28,4.0,9.0,1.0,3.0,0.0,9.0,9.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0
625075,FFF,2014B,1,0,0,0,0,60,Fail,28,0.0,31.5,6.0,23.0,1348.25,56.0,0.417910447761194,27.0,9.0,0.0,108.0,16.0,-4.0,3.0,0
625182,FFF,2014B,1,0,2,0,0,60,Withdrawn,89,5.0,31.11111111111111,9.0,39.0,1003.2098765432098,18.0,0.06844106463878327,28.0,11.75,0.0,2.0,0.0,0.0,5.875,1
625191,FFF,2014B,1,0,0,0,0,90,Distinction,28,5.0,28.625,24.0,53.0,560.5677083333334,324.0,0.8901098901098901,27.48,11.75,0.0,0.0,0.0,0.0,5.875,0
625291,FFF,2014B,1,0,1,0,0,60,Pass,28,5.0,21.083333333333332,12.0,36.0,1107.4097222222224,95.0,0.5974842767295597,19.46153846153846,10.25,0.0,0.0,0.0,0.0,5.125,0
625303,FFF,2014B,1,0,2,0,0,60,Pass,28,4.0,30.428571428571427,35.0,62.0,647.1591836734693,457.0,0.7504105090311987,29.583333333333332,10.75,0.0,0.0,0.0,0.0,5.375,0
625306,FFF,2014B,1,0,0,0,0,60,Pass,28,8.0,33.34375,32.0,71.0,650.1630859375,605.0,1.306695464362851,32.333333333333336,10.25,0.0,1.0,0.0,0.0,5.125,0
625341,FFF,2014B,1,1,2,0,0,120,Withdrawn,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
625349,FFF,2014B,1,0,2,0,0,60,Pass,28,8.0,32.94444444444444,18.0,49.0,483.38580246913574,346.0,1.3951612903225807,31.210526315789473,9.75,0.0,2.0,0.0,0.0,4.875,0
625361,FFF,2014B,1,0,0,0,0,60,Fail,28,0.0,34.714285714285715,7.0,35.0,912.2040816326531,117.0,0.9212598425196851,30.375,9.5,0.0,0.0,0.0,0.0,4.75,0
625394,FFF,2014B,1,0,0,0,0,60,Fail,28,0.0,27.192307692307693,26.0,45.0,582.6937869822485,183.0,0.3485714285714286,26.185185185185187,9.75,0.0,104.0,0.25,0.5,3.25,0
625406,FFF,2014B,0,1,2,0,0,60,Pass,28,1.0,55.535714285714285,28.0,65.0,1659.8915816326532,786.0,1.0207792207792208,53.62068965517241,10.0,0.0,105.5,0.25,0.5,3.3333333333333335,0
625500,FFF,2014B,1,0,2,0,0,60,Fail,28,4.0,55.5,2.0,32.0,1406.25,111.0,111.0,37.0,8.5,0.0,1.0,0.0,0.0,4.25,0
625536,FFF,2014B,1,0,2,0,0,60,Pass,28,0.0,37.11538461538461,26.0,57.0,1024.4097633136096,231.0,0.3142857142857143,35.74074074074074,10.25,0.0,6.0,0.0,0.0,5.125,0
625548,FFF,2014B,0,0,2,0,0,60,Pass,28,8.0,26.652173913043477,23.0,49.0,907.0094517958411,205.0,0.5012224938875306,25.541666666666668,10.5,0.0,2.0,0.0,0.0,5.25,0
625566,FFF,2014B,1,0,2,0,0,60,Distinction,28,5.0,43.111111111111114,45.0,61.0,781.6987654320988,472.0,0.3213070115724983,42.17391304347826,11.5,0.0,2.0,0.0,0.0,5.75,0
625588,FFF,2014B,1,0,2,0,0,60,Pass,28,0.0,31.571428571428573,21.0,54.0,1003.3877551020408,383.0,1.3629893238434163,30.136363636363637,8.5,0.0,8.0,0.0,0.0,4.25,0
625609,FFF,2014B,1,0,2,0,0,60,Withdrawn,177,4.0,31.983606557377048,61.0,69.0,2274.6718624025807,65.0,0.034446210916799155,31.467741935483872,41.5,1.0,37.8,93.44000000000001,6.400000000000006,6.916666666666667,1
625642,FFF,2014B,0,0,0,0,0,60,Fail,28,1.0,9.1,10.0,20.0,59.89,35.0,0.6140350877192983,8.272727272727273,11.0,0.0,1.0,0.0,0.0,5.5,0
625667,FFF,2014B,1,0,2,0,0,60,Withdrawn,16,5.0,28.0,2.0,17.0,225.0,13.0,0.29545454545454547,18.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,1
625753,FFF,2014B,1,0,0,0,0,120,Distinction,28,9.0,25.9375,32.0,57.0,566.99609375,468.0,1.2892561983471074,25.151515151515152,11.5,0.0,1.0,0.0,0.0,5.75,0
625793,FFF,2014B,1,0,0,0,0,90,Withdrawn,222,8.0,34.30769230769231,13.0,45.0,1946.0591715976325,0.0,0.0,31.857142857142858,15.5,0.0,0.0,576.0,-24.0,5.166666666666667,1
625794,FFF,2014B,1,0,0,0,0,120,Pass,28,1.0,25.32,25.0,46.0,1544.7776000000001,11.0,0.01765650080256822,24.346153846153847,10.5,0.0,151.0,16.22222222222222,5.666666666666671,2.625,0
625800,FFF,2014B,0,0,0,0,0,60,Withdrawn,122,1.0,19.576923076923077,26.0,51.0,419.62869822485203,42.0,0.08974358974358974,18.85185185185185,10.25,0.0,0.0,0.0,0.0,5.125,1
625812,FFF,2014B,1,0,2,1,0,60,Withdrawn,30,5.0,44.0,13.0,44.0,1702.923076923077,0.0,0.0,40.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,1
625828,FFF,2014B,1,0,2,0,0,60,Withdrawn,38,7.0,19.0625,32.0,45.0,642.30859375,238.0,0.6380697050938338,18.484848484848484,9.5,1.0,98.0,182.25,-13.5,3.1666666666666665,1
625977,FFF,2014B,1,0,0,0,0,60,Fail,28,8.0,23.166666666666668,12.0,28.0,369.8055555555556,229.0,4.58,21.384615384615383,10.25,0.0,0.0,0.0,0.0,5.125,0
625995,FFF,2014B,1,0,0,0,0,90,Fail,28,6.0,15.714285714285714,14.0,43.0,221.6326530612245,99.0,0.8114754098360656,14.666666666666666,9.5,0.0,0.0,0.0,0.0,4.75,0
626103,FFF,2014B,1,1,0,0,0,60,Pass,28,9.0,43.77272727272727,44.0,99.0,1901.130165289256,667.0,0.5293650793650794,42.8,11.56,1.0,110.25,43.5,6.0,2.3120000000000003,0
626128,FFF,2014B,1,0,0,0,0,60,Distinction,28,9.0,21.137931034482758,29.0,67.0,239.56718192627827,195.0,0.46539379474940334,20.433333333333334,11.75,0.0,2.0,0.0,0.0,5.875,0
626174,FFF,2014B,1,0,2,1,0,60,Withdrawn,5,5.0,5.5,2.0,5.0,2.25,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,1
626198,FFF,2014B,0,0,0,1,0,120,Pass,28,5.0,13.222222222222221,18.0,31.0,227.6172839506173,76.0,0.4662576687116564,12.526315789473685,8.25,0.0,16.0,0.0,0.0,4.125,0
626231,FFF,2014B,1,0,2,0,0,90,Pass,28,0.0,36.916666666666664,24.0,53.0,1144.326388888889,342.0,0.6275229357798165,35.44,10.25,0.0,105.5,9.0,3.0,3.4166666666666665,0
626259,FFF,2014B,1,0,0,0,0,60,Pass,28,7.0,21.333333333333332,3.0,22.0,396.2222222222222,0.0,0.0,16.0,9.5,0.0,5.0,0.0,0.0,4.75,0
626320,FFF,2014B,1,0,2,0,0,60,Withdrawn,45,0.0,3.75,4.0,6.0,2.6875,9.0,1.2857142857142858,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1
626326,FFF,2014B,0,1,0,0,0,60,Distinction,28,10.0,33.107142857142854,28.0,51.0,949.5242346938774,210.0,0.2924791086350975,31.96551724137931,11.25,0.0,1.0,0.0,0.0,5.625,0
626349,FFF,2014B,1,0,0,0,0,90,Withdrawn,157,4.0,19.1,40.0,61.0,616.6400000000001,108.0,0.1643835616438356,18.634146341463413,52.0,3.0,96.27272727272727,528.1487603305785,-6.818181818181813,4.333333333333333,1
626403,FFF,2014B,1,0,2,0,0,60,Withdrawn,66,0.0,16.653846153846153,26.0,51.0,194.0724852071006,39.0,0.09873417721518987,16.037037037037038,10.5,1.0,-2.0,0.0,0.0,5.25,1
626419,FFF,2014B,1,0,0,0,0,60,Distinction,28,9.0,28.9,20.0,55.0,513.0899999999999,298.0,1.0604982206405693,27.523809523809526,11.0,0.0,7.0,0.0,0.0,5.5,0
626448,FFF,2014B,1,0,0,0,0,60,Distinction,28,5.0,31.129032258064516,31.0,71.0,563.3381893860562,228.0,0.3089430894308943,30.15625,11.25,0.0,2.0,0.0,0.0,5.625,0
626469,FFF,2014B,1,0,2,0,0,120,Fail,28,10.0,11.266666666666667,15.0,27.0,147.5288888888889,50.0,0.4166666666666667,10.5625,11.25,0.0,0.0,0.0,0.0,5.625,0
626473,FFF,2014B,1,0,0,0,0,60,Fail,28,0.0,34.89473684210526,19.0,71.0,860.6204986149584,100.0,0.1773049645390071,33.15,11.25,0.0,1.0,0.0,0.0,5.625,0
626530,FFF,2014B,1,1,1,0,0,60,Fail,28,4.0,49.3,20.0,63.0,2424.81,572.0,1.378313253012048,46.95238095238095,9.5,0.0,7.0,0.0,0.0,4.75,0
626537,FFF,2014B,1,0,1,0,0,60,Pass,28,10.0,26.285714285714285,14.0,38.0,320.7755102040816,92.0,0.33212996389891697,24.533333333333335,11.25,0.0,0.0,0.0,0.0,5.625,0
626539,FFF,2014B,1,0,2,0,0,120,Withdrawn,151,3.0,25.694444444444443,36.0,60.0,731.4899691358024,66.0,0.07674418604651163,25.0,33.25,3.0,49.0,792.5306122448977,-14.57142857142857,4.15625,1
626644,FFF,2014B,1,0,2,0,0,60,Pass,28,7.0,21.705882352941178,17.0,58.0,426.56055363321803,107.0,0.4068441064638783,20.5,12.0,0.0,1.0,0.0,0.0,6.0,0
626692,FFF,2014B,1,0,2,0,0,60,Withdrawn,150,6.0,34.47826086956522,46.0,62.0,1490.2930056710775,114.0,0.07739307535641547,33.744680851063826,19.5,0.0,58.0,74.0,-1.0,4.875,1
626700,FFF,2014B,0,0,1,0,0,90,Withdrawn,130,5.0,16.618181818181817,55.0,68.0,417.47239669421504,69.0,0.08156028368794327,16.321428571428573,31.75,0.0,0.3333333333333333,64.22222222222223,-5.666666666666671,7.9375,1
626765,FFF,2014B,1,0,2,0,0,90,Pass,28,1.0,27.1875,16.0,43.0,844.40234375,94.0,0.27485380116959063,25.58823529411765,11.75,0.0,17.0,0.0,0.0,5.875,0
626777,FFF,2014B,1,0,2,0,0,90,Withdrawn,96,1.0,14.8,5.0,11.0,246.95999999999998,0.0,0.0,12.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1
626778,FFF,2014B,1,1,2,0,0,90,Pass,28,8.0,45.388888888888886,36.0,69.0,1181.7376543209875,585.0,0.5571428571428572,44.16216216216216,8.75,0.0,135.0,66.8888888888889,9.666666666666671,2.1875,0
626801,FFF,2014B,0,0,0,0,0,60,Fail,28,0.0,56.25,32.0,74.0,3428.75,850.0,0.8937960042060988,54.54545454545455,10.5,0.0,2.0,0.0,0.0,5.25,0
626828,FFF,2014B,1,1,2,0,0,60,Pass,28,3.0,36.0,22.0,57.0,1002.1818181818181,345.0,0.7700892857142857,34.43478260869565,8.5,0.0,0.0,0.0,0.0,4.25,0
